product,price,quantity,date,region,revenue
vermilion morsel,4.99,597,2020-01-18,east,2979.03
vermilion morsel,4.99,520,2020-01-18,west,2594.8
lapis morsel,1.99,556,2020-01-18,north,1106.44
lapis morsel,1.99,563,2020-01-18,south,1120.37
lapis morsel,1.99,508,2020-01-18,east,1010.92
lapis morsel,1.99,547,2020-01-18,west,1088.53
pink morsel,3.0,536,2020-01-19,north,1608.0
pink morsel,3.0,536,2020-01-19,south,1608.0
pink morsel,3.0,525,2020-01-19,east,1575.0
pink morsel,3.0,530,2020-01-19,west,1590.0
gold morsel,9.99,528,2020-01-19,north,5274.72
gold morsel,9.99,552,2020-01-19,south,5514.4800000000005
gold morsel,9.99,568,2020-01-19,east,5674.32
gold morsel,9.99,551,2020-01-19,west,5504.49
magenta morsel,2.5,597,2020-01-19,north,1492.5
magenta morsel,2.5,541,2020-01-19,south,1352.5
magenta morsel,2.5,591,2020-01-19,east,1477.5
magenta morsel,2.5,507,2020-01-19,west,1267.5
chartreuse morsel,3.0,549,2020-01-19,north,1647.0
chartreuse morsel,3.0,539,2020-01-19,south,1617.0
chartreuse morsel,3.0,505,2020-01-19,east,1515.0
chartreuse morsel,3.0,533,2020-01-19,west,1599.0
periwinkle morsel,1.25,516,2020-01-19,north,645.0
periwinkle morsel,1.25,595,2020-01-19,south,743.75
periwinkle morsel,1.25,508,2020-01-19,east,635.0
periwinkle morsel,1.25,555,2020-01-19,west,693.75
vermilion morsel,4.99,523,2020-01-19,north,2609.77
vermilion morsel,4.99,513,2020-01-19,south,2559.87
vermilion morsel,4.99,573,2020-01-19,east,2859.27
vermilion morsel,4.99,548,2020-01-19,west,2734.52
lapis morsel,1.99,569,2020-01-19,north,1132.31
lapis morsel,1.99,529,2020-01-19,south,1052.71
lapis morsel,1.99,531,2020-01-19,east,1056.69
lapis morsel,1.99,579,2020-01-19,west,1152.21
pink morsel,3.0,555,2020-01-20,north,1665.0
pink morsel,3.0,532,2020-01-20,south,1596.0
pink morsel,3.0,527,2020-01-20,east,1581.0
pink morsel,3.0,565,2020-01-20,west,1695.0
gold morsel,9.99,587,2020-01-20,north,5864.13
gold morsel,9.99,536,2020-01-20,south,5354.64
gold morsel,9.99,597,2020-01-20,east,5964.03
gold morsel,9.99,562,2020-01-20,west,5614.38
magenta morsel,2.5,549,2020-01-20,north,1372.5
magenta morsel,2.5,514,2020-01-20,south,1285.0
magenta morsel,2.5,576,2020-01-20,east,1440.0
magenta morsel,2.5,587,2020-01-20,west,1467.5
chartreuse morsel,3.0,537,2020-01-20,north,1611.0
chartreuse morsel,3.0,503,2020-01-20,south,1509.0
chartreuse morsel,3.0,530,2020-01-20,east,1590.0
chartreuse morsel,3.0,599,2020-01-20,west,1797.0
periwinkle morsel,1.25,565,2020-01-20,north,706.25
periwinkle morsel,1.25,585,2020-01-20,south,731.25
periwinkle morsel,1.25,517,2020-01-20,east,646.25
periwinkle morsel,1.25,502,2020-01-20,west,627.5
vermilion morsel,4.99,551,2020-01-20,north,2749.4900000000002
vermilion morsel,4.99,528,2020-01-20,south,2634.7200000000003
vermilion morsel,4.99,540,2020-01-20,east,2694.6
vermilion morsel,4.99,523,2020-01-20,west,2609.77
lapis morsel,1.99,537,2020-01-20,north,1068.6299999999999
lapis morsel,1.99,592,2020-01-20,south,1178.08
lapis morsel,1.99,579,2020-01-20,east,1152.21
lapis morsel,1.99,591,2020-01-20,west,1176.09
pink morsel,3.0,549,2020-01-21,north,1647.0
pink morsel,3.0,592,2020-01-21,south,1776.0
pink morsel,3.0,573,2020-01-21,east,1719.0
pink morsel,3.0,526,2020-01-21,west,1578.0
gold morsel,9.99,554,2020-01-21,north,5534.46
gold morsel,9.99,552,2020-01-21,south,5514.4800000000005
gold morsel,9.99,587,2020-01-21,east,5864.13
gold morsel,9.99,546,2020-01-21,west,5454.54
magenta morsel,2.5,594,2020-01-21,north,1485.0
magenta morsel,2.5,577,2020-01-21,south,1442.5
magenta morsel,2.5,515,2020-01-21,east,1287.5
magenta morsel,2.5,577,2020-01-21,west,1442.5
chartreuse morsel,3.0,586,2020-01-21,north,1758.0
chartreuse morsel,3.0,568,2020-01-21,south,1704.0
chartreuse morsel,3.0,537,2020-01-21,east,1611.0
chartreuse morsel,3.0,547,2020-01-21,west,1641.0
periwinkle morsel,1.25,594,2020-01-21,north,742.5
periwinkle morsel,1.25,556,2020-01-21,south,695.0
periwinkle morsel,1.25,551,2020-01-21,east,688.75
periwinkle morsel,1.25,579,2020-01-21,west,723.75
vermilion morsel,4.99,574,2020-01-21,north,2864.26
vermilion morsel,4.99,504,2020-01-21,south,2514.96
vermilion morsel,4.99,589,2020-01-21,east,2939.11
vermilion morsel,4.99,512,2020-01-21,west,2554.88
lapis morsel,1.99,504,2020-01-21,north,1002.96
lapis morsel,1.99,526,2020-01-21,south,1046.74
lapis morsel,1.99,508,2020-01-21,east,1010.92
lapis morsel,1.99,520,2020-01-21,west,1034.8
pink morsel,3.0,501,2020-01-22,north,1503.0
pink morsel,3.0,523,2020-01-22,south,1569.0
pink morsel,3.0,577,2020-01-22,east,1731.0
pink morsel,3.0,517,2020-01-22,west,1551.0
gold morsel,9.99,514,2020-01-22,north,5134.86
gold morsel,9.99,527,2020-01-22,south,5264.7300000000005
gold morsel,9.99,595,2020-01-22,east,5944.05
gold morsel,9.99,530,2020-01-22,west,5294.7
magenta morsel,2.5,527,2020-01-22,north,1317.5
magenta morsel,2.5,586,2020-01-22,south,1465.0
magenta morsel,2.5,594,2020-01-22,east,1485.0
magenta morsel,2.5,574,2020-01-22,west,1435.0
chartreuse morsel,3.0,559,2020-01-22,north,1677.0
chartreuse morsel,3.0,544,2020-01-22,south,1632.0
chartreuse morsel,3.0,567,2020-01-22,east,1701.0
chartreuse morsel,3.0,572,2020-01-22,west,1716.0
periwinkle morsel,1.25,549,2020-01-22,north,686.25
periwinkle morsel,1.25,512,2020-01-22,south,640.0
periwinkle morsel,1.25,594,2020-01-22,east,742.5
periwinkle morsel,1.25,512,2020-01-22,west,640.0
vermilion morsel,4.99,543,2020-01-22,north,2709.57
vermilion morsel,4.99,565,2020-01-22,south,2819.35
vermilion morsel,4.99,577,2020-01-22,east,2879.23
vermilion morsel,4.99,576,2020-01-22,west,2874.2400000000002
lapis morsel,1.99,579,2020-01-22,north,1152.21
lapis morsel,1.99,534,2020-01-22,south,1062.66
lapis morsel,1.99,512,2020-01-22,east,1018.88
lapis morsel,1.99,520,2020-01-22,west,1034.8
pink morsel,3.0,542,2020-01-23,north,1626.0
pink morsel,3.0,506,2020-01-23,south,1518.0
pink morsel,3.0,525,2020-01-23,east,1575.0
pink morsel,3.0,537,2020-01-23,west,1611.0
gold morsel,9.99,534,2020-01-23,north,5334.66
gold morsel,9.99,583,2020-01-23,south,5824.17
gold morsel,9.99,573,2020-01-23,east,5724.27
gold morsel,9.99,516,2020-01-23,west,5154.84
magenta morsel,2.5,585,2020-01-23,north,1462.5
magenta morsel,2.5,524,2020-01-23,south,1310.0
magenta morsel,2.5,554,2020-01-23,east,1385.0
magenta morsel,2.5,595,2020-01-23,west,1487.5
chartreuse morsel,3.0,516,2020-01-23,north,1548.0
chartreuse morsel,3.0,548,2020-01-23,south,1644.0
chartreuse morsel,3.0,579,2020-01-23,east,1737.0
chartreuse morsel,3.0,589,2020-01-23,west,1767.0
periwinkle morsel,1.25,573,2020-01-23,north,716.25
periwinkle morsel,1.25,558,2020-01-23,south,697.5
periwinkle morsel,1.25,529,2020-01-23,east,661.25
periwinkle morsel,1.25,524,2020-01-23,west,655.0
vermilion morsel,4.99,508,2020-01-23,north,2534.92
vermilion morsel,4.99,565,2020-01-23,south,2819.35
vermilion morsel,4.99,542,2020-01-23,east,2704.58
vermilion morsel,4.99,580,2020-01-23,west,2894.2000000000003
lapis morsel,1.99,569,2020-01-23,north,1132.31
lapis morsel,1.99,533,2020-01-23,south,1060.67
lapis morsel,1.99,552,2020-01-23,east,1098.48
lapis morsel,1.99,523,2020-01-23,west,1040.77
pink morsel,3.0,543,2020-01-24,north,1629.0
pink morsel,3.0,568,2020-01-24,south,1704.0
pink morsel,3.0,552,2020-01-24,east,1656.0
pink morsel,3.0,518,2020-01-24,west,1554.0
gold morsel,9.99,503,2020-01-24,north,5024.97
gold morsel,9.99,526,2020-01-24,south,5254.74
gold morsel,9.99,563,2020-01-24,east,5624.37
gold morsel,9.99,585,2020-01-24,west,5844.150000000001
magenta morsel,2.5,526,2020-01-24,north,1315.0
magenta morsel,2.5,502,2020-01-24,south,1255.0
magenta morsel,2.5,584,2020-01-24,east,1460.0
magenta morsel,2.5,550,2020-01-24,west,1375.0
chartreuse morsel,3.0,533,2020-01-24,north,1599.0
chartreuse morsel,3.0,577,2020-01-24,south,1731.0
chartreuse morsel,3.0,542,2020-01-24,east,1626.0
chartreuse morsel,3.0,589,2020-01-24,west,1767.0
periwinkle morsel,1.25,528,2020-01-24,north,660.0
periwinkle morsel,1.25,548,2020-01-24,south,685.0
periwinkle morsel,1.25,584,2020-01-24,east,730.0
periwinkle morsel,1.25,564,2020-01-24,west,705.0
vermilion morsel,4.99,582,2020-01-24,north,2904.1800000000003
vermilion morsel,4.99,516,2020-01-24,south,2574.84
vermilion morsel,4.99,506,2020-01-24,east,2524.94
vermilion morsel,4.99,570,2020-01-24,west,2844.3
lapis morsel,1.99,565,2020-01-24,north,1124.35
lapis morsel,1.99,584,2020-01-24,south,1162.16
lapis morsel,1.99,552,2020-01-24,east,1098.48
lapis morsel,1.99,524,2020-01-24,west,1042.76
pink morsel,3.0,525,2020-01-25,north,1575.0
pink morsel,3.0,546,2020-01-25,south,1638.0
pink morsel,3.0,545,2020-01-25,east,1635.0
pink morsel,3.0,516,2020-01-25,west,1548.0
gold morsel,9.99,519,2020-01-25,north,5184.81
gold morsel,9.99,562,2020-01-25,south,5614.38
gold morsel,9.99,582,2020-01-25,east,5814.18
gold morsel,9.99,542,2020-01-25,west,5414.58
magenta morsel,2.5,501,2020-01-25,north,1252.5
magenta morsel,2.5,598,2020-01-25,south,1495.0
magenta morsel,2.5,537,2020-01-25,east,1342.5
magenta morsel,2.5,596,2020-01-25,west,1490.0
chartreuse morsel,3.0,508,2020-01-25,north,1524.0
chartreuse morsel,3.0,581,2020-01-25,south,1743.0
chartreuse morsel,3.0,589,2020-01-25,east,1767.0
chartreuse morsel,3.0,571,2020-01-25,west,1713.0
periwinkle morsel,1.25,543,2020-01-25,north,678.75
periwinkle morsel,1.25,501,2020-01-25,south,626.25
periwinkle morsel,1.25,593,2020-01-25,east,741.25
periwinkle morsel,1.25,583,2020-01-25,west,728.75
vermilion morsel,4.99,544,2020-01-25,north,2714.56
vermilion morsel,4.99,547,2020-01-25,south,2729.53
vermilion morsel,4.99,557,2020-01-25,east,2779.4300000000003
vermilion morsel,4.99,540,2020-01-25,west,2694.6
lapis morsel,1.99,541,2020-01-25,north,1076.59
lapis morsel,1.99,563,2020-01-25,south,1120.37
lapis morsel,1.99,559,2020-01-25,east,1112.41
lapis morsel,1.99,533,2020-01-25,west,1060.67
pink morsel,3.0,570,2020-01-26,north,1710.0
pink morsel,3.0,528,2020-01-26,south,1584.0
pink morsel,3.0,572,2020-01-26,east,1716.0
pink morsel,3.0,534,2020-01-26,west,1602.0
gold morsel,9.99,561,2020-01-26,north,5604.39
gold morsel,9.99,502,2020-01-26,south,5014.9800000000005
gold morsel,9.99,519,2020-01-26,east,5184.81
gold morsel,9.99,507,2020-01-26,west,5064.93
magenta morsel,2.5,521,2020-01-26,north,1302.5
magenta morsel,2.5,580,2020-01-26,south,1450.0
magenta morsel,2.5,579,2020-01-26,east,1447.5
magenta morsel,2.5,598,2020-01-26,west,1495.0
chartreuse morsel,3.0,531,2020-01-26,north,1593.0
chartreuse morsel,3.0,510,2020-01-26,south,1530.0
chartreuse morsel,3.0,577,2020-01-26,east,1731.0
chartreuse morsel,3.0,588,2020-01-26,west,1764.0
periwinkle morsel,1.25,591,2020-01-26,north,738.75
periwinkle morsel,1.25,550,2020-01-26,south,687.5
periwinkle morsel,1.25,542,2020-01-26,east,677.5
periwinkle morsel,1.25,528,2020-01-26,west,660.0
vermilion morsel,4.99,511,2020-01-26,north,2549.8900000000003
vermilion morsel,4.99,544,2020-01-26,south,2714.56
vermilion morsel,4.99,530,2020-01-26,east,2644.7000000000003
vermilion morsel,4.99,510,2020-01-26,west,2544.9
lapis morsel,1.99,591,2020-01-26,north,1176.09
lapis morsel,1.99,592,2020-01-26,south,1178.08
lapis morsel,1.99,598,2020-01-26,east,1190.02
lapis morsel,1.99,539,2020-01-26,west,1072.61
pink morsel,3.0,523,2020-01-27,north,1569.0
pink morsel,3.0,502,2020-01-27,south,1506.0
pink morsel,3.0,557,2020-01-27,east,1671.0
pink morsel,3.0,528,2020-01-27,west,1584.0
gold morsel,9.99,531,2020-01-27,north,5304.6900000000005
gold morsel,9.99,546,2020-01-27,south,5454.54
gold morsel,9.99,506,2020-01-27,east,5054.9400000000005
gold morsel,9.99,505,2020-01-27,west,5044.95
magenta morsel,2.5,506,2020-01-27,north,1265.0
magenta morsel,2.5,548,2020-01-27,south,1370.0
magenta morsel,2.5,567,2020-01-27,east,1417.5
magenta morsel,2.5,546,2020-01-27,west,1365.0
chartreuse morsel,3.0,519,2020-01-27,north,1557.0
chartreuse morsel,3.0,502,2020-01-27,south,1506.0
chartreuse morsel,3.0,600,2020-01-27,east,1800.0
chartreuse morsel,3.0,589,2020-01-27,west,1767.0
periwinkle morsel,1.25,526,2020-01-27,north,657.5
periwinkle morsel,1.25,548,2020-01-27,south,685.0
periwinkle morsel,1.25,593,2020-01-27,east,741.25
periwinkle morsel,1.25,535,2020-01-27,west,668.75
vermilion morsel,4.99,506,2020-01-27,north,2524.94
vermilion morsel,4.99,583,2020-01-27,south,2909.17
vermilion morsel,4.99,556,2020-01-27,east,2774.44
vermilion morsel,4.99,563,2020-01-27,west,2809.3700000000003
lapis morsel,1.99,583,2020-01-27,north,1160.17
lapis morsel,1.99,568,2020-01-27,south,1130.32
lapis morsel,1.99,575,2020-01-27,east,1144.25
lapis morsel,1.99,586,2020-01-27,west,1166.14
pink morsel,3.0,563,2020-01-28,north,1689.0
pink morsel,3.0,591,2020-01-28,south,1773.0
pink morsel,3.0,549,2020-01-28,east,1647.0
pink morsel,3.0,501,2020-01-28,west,1503.0
gold morsel,9.99,565,2020-01-28,north,5644.35
gold morsel,9.99,541,2020-01-28,south,5404.59
gold morsel,9.99,543,2020-01-28,east,5424.57
gold morsel,9.99,594,2020-01-28,west,5934.06
magenta morsel,2.5,545,2020-01-28,north,1362.5
magenta morsel,2.5,536,2020-01-28,south,1340.0
magenta morsel,2.5,591,2020-01-28,east,1477.5
magenta morsel,2.5,523,2020-01-28,west,1307.5
chartreuse morsel,3.0,573,2020-01-28,north,1719.0
chartreuse morsel,3.0,545,2020-01-28,south,1635.0
chartreuse morsel,3.0,568,2020-01-28,east,1704.0
chartreuse morsel,3.0,538,2020-01-28,west,1614.0
periwinkle morsel,1.25,569,2020-01-28,north,711.25
periwinkle morsel,1.25,517,2020-01-28,south,646.25
periwinkle morsel,1.25,563,2020-01-28,east,703.75
periwinkle morsel,1.25,533,2020-01-28,west,666.25
vermilion morsel,4.99,514,2020-01-28,north,2564.86
vermilion morsel,4.99,521,2020-01-28,south,2599.79
vermilion morsel,4.99,575,2020-01-28,east,2869.25
vermilion morsel,4.99,556,2020-01-28,west,2774.44
lapis morsel,1.99,517,2020-01-28,north,1028.83
lapis morsel,1.99,574,2020-01-28,south,1142.26
lapis morsel,1.99,556,2020-01-28,east,1106.44
lapis morsel,1.99,589,2020-01-28,west,1172.11
pink morsel,3.0,531,2020-01-29,north,1593.0
pink morsel,3.0,502,2020-01-29,south,1506.0
pink morsel,3.0,580,2020-01-29,east,1740.0
pink morsel,3.0,524,2020-01-29,west,1572.0
gold morsel,9.99,561,2020-01-29,north,5604.39
gold morsel,9.99,577,2020-01-29,south,5764.2300000000005
gold morsel,9.99,561,2020-01-29,east,5604.39
gold morsel,9.99,563,2020-01-29,west,5624.37
magenta morsel,2.5,583,2020-01-29,north,1457.5
magenta morsel,2.5,533,2020-01-29,south,1332.5
magenta morsel,2.5,586,2020-01-29,east,1465.0
magenta morsel,2.5,504,2020-01-29,west,1260.0
chartreuse morsel,3.0,553,2020-01-29,north,1659.0
chartreuse morsel,3.0,512,2020-01-29,south,1536.0
chartreuse morsel,3.0,562,2020-01-29,east,1686.0
chartreuse morsel,3.0,556,2020-01-29,west,1668.0
periwinkle morsel,1.25,564,2020-01-29,north,705.0
periwinkle morsel,1.25,521,2020-01-29,south,651.25
periwinkle morsel,1.25,577,2020-01-29,east,721.25
periwinkle morsel,1.25,584,2020-01-29,west,730.0
vermilion morsel,4.99,526,2020-01-29,north,2624.7400000000002
vermilion morsel,4.99,527,2020-01-29,south,2629.73
vermilion morsel,4.99,597,2020-01-29,east,2979.03
vermilion morsel,4.99,589,2020-01-29,west,2939.11
lapis morsel,1.99,590,2020-01-29,north,1174.1
lapis morsel,1.99,544,2020-01-29,south,1082.56
lapis morsel,1.99,575,2020-01-29,east,1144.25
lapis morsel,1.99,581,2020-01-29,west,1156.19
pink morsel,3.0,540,2020-01-30,north,1620.0
pink morsel,3.0,514,2020-01-30,south,1542.0
pink morsel,3.0,531,2020-01-30,east,1593.0
pink morsel,3.0,500,2020-01-30,west,1500.0
gold morsel,9.99,506,2020-01-30,north,5054.9400000000005
gold morsel,9.99,538,2020-01-30,south,5374.62
gold morsel,9.99,548,2020-01-30,east,5474.52
gold morsel,9.99,530,2020-01-30,west,5294.7
magenta morsel,2.5,588,2020-01-30,north,1470.0
magenta morsel,2.5,587,2020-01-30,south,1467.5
magenta morsel,2.5,526,2020-01-30,east,1315.0
magenta morsel,2.5,550,2020-01-30,west,1375.0
chartreuse morsel,3.0,566,2020-01-30,north,1698.0
chartreuse morsel,3.0,534,2020-01-30,south,1602.0
chartreuse morsel,3.0,598,2020-01-30,east,1794.0
chartreuse morsel,3.0,560,2020-01-30,west,1680.0
periwinkle morsel,1.25,548,2020-01-30,north,685.0
periwinkle morsel,1.25,591,2020-01-30,south,738.75
periwinkle morsel,1.25,522,2020-01-30,east,652.5
periwinkle morsel,1.25,582,2020-01-30,west,727.5
vermilion morsel,4.99,550,2020-01-30,north,2744.5
vermilion morsel,4.99,504,2020-01-30,south,2514.96
vermilion morsel,4.99,585,2020-01-30,east,2919.15
vermilion morsel,4.99,547,2020-01-30,west,2729.53
lapis morsel,1.99,532,2020-01-30,north,1058.68
lapis morsel,1.99,563,2020-01-30,south,1120.37
lapis morsel,1.99,510,2020-01-30,east,1014.9
lapis morsel,1.99,510,2020-01-30,west,1014.9
pink morsel,3.0,545,2020-01-31,north,1635.0
pink morsel,3.0,552,2020-01-31,south,1656.0
pink morsel,3.0,593,2020-01-31,east,1779.0
pink morsel,3.0,535,2020-01-31,west,1605.0
gold morsel,9.99,540,2020-01-31,north,5394.6
gold morsel,9.99,596,2020-01-31,south,5954.04
gold morsel,9.99,575,2020-01-31,east,5744.25
gold morsel,9.99,505,2020-01-31,west,5044.95
magenta morsel,2.5,550,2020-01-31,north,1375.0
magenta morsel,2.5,520,2020-01-31,south,1300.0
magenta morsel,2.5,596,2020-01-31,east,1490.0
magenta morsel,2.5,598,2020-01-31,west,1495.0
chartreuse morsel,3.0,510,2020-01-31,north,1530.0
chartreuse morsel,3.0,534,2020-01-31,south,1602.0
chartreuse morsel,3.0,514,2020-01-31,east,1542.0
chartreuse morsel,3.0,514,2020-01-31,west,1542.0
periwinkle morsel,1.25,543,2020-01-31,north,678.75
periwinkle morsel,1.25,596,2020-01-31,south,745.0
periwinkle morsel,1.25,539,2020-01-31,east,673.75
periwinkle morsel,1.25,589,2020-01-31,west,736.25
vermilion morsel,4.99,573,2020-01-31,north,2859.27
vermilion morsel,4.99,521,2020-01-31,south,2599.79
vermilion morsel,4.99,539,2020-01-31,east,2689.61
vermilion morsel,4.99,572,2020-01-31,west,2854.28
lapis morsel,1.99,526,2020-01-31,north,1046.74
lapis morsel,1.99,502,2020-01-31,south,998.98
lapis morsel,1.99,600,2020-01-31,east,1194.0
lapis morsel,1.99,518,2020-01-31,west,1030.82
pink morsel,3.0,534,2020-02-01,north,1602.0
pink morsel,3.0,598,2020-02-01,south,1794.0
pink morsel,3.0,559,2020-02-01,east,1677.0
pink morsel,3.0,507,2020-02-01,west,1521.0
gold morsel,9.99,519,2020-02-01,north,5184.81
gold morsel,9.99,563,2020-02-01,south,5624.37
gold morsel,9.99,508,2020-02-01,east,5074.92
gold morsel,9.99,552,2020-02-01,west,5514.4800000000005
magenta morsel,2.5,592,2020-02-01,north,1480.0
magenta morsel,2.5,518,2020-02-01,south,1295.0
magenta morsel,2.5,504,2020-02-01,east,1260.0
magenta morsel,2.5,508,2020-02-01,west,1270.0
chartreuse morsel,3.0,574,2020-02-01,north,1722.0
chartreuse morsel,3.0,589,2020-02-01,south,1767.0
chartreuse morsel,3.0,551,2020-02-01,east,1653.0
chartreuse morsel,3.0,523,2020-02-01,west,1569.0
periwinkle morsel,1.25,502,2020-02-01,north,627.5
periwinkle morsel,1.25,558,2020-02-01,south,697.5
periwinkle morsel,1.25,547,2020-02-01,east,683.75
periwinkle morsel,1.25,562,2020-02-01,west,702.5
vermilion morsel,4.99,544,2020-02-01,north,2714.56
vermilion morsel,4.99,506,2020-02-01,south,2524.94
vermilion morsel,4.99,506,2020-02-01,east,2524.94
vermilion morsel,4.99,534,2020-02-01,west,2664.6600000000003
lapis morsel,1.99,556,2020-02-01,north,1106.44
lapis morsel,1.99,600,2020-02-01,south,1194.0
lapis morsel,1.99,514,2020-02-01,east,1022.86
lapis morsel,1.99,566,2020-02-01,west,1126.34
pink morsel,3.0,569,2020-02-02,north,1707.0
pink morsel,3.0,555,2020-02-02,south,1665.0
pink morsel,3.0,571,2020-02-02,east,1713.0
pink morsel,3.0,553,2020-02-02,west,1659.0
gold morsel,9.99,563,2020-02-02,north,5624.37
gold morsel,9.99,536,2020-02-02,south,5354.64
gold morsel,9.99,544,2020-02-02,east,5434.56
gold morsel,9.99,561,2020-02-02,west,5604.39
magenta morsel,2.5,560,2020-02-02,north,1400.0
magenta morsel,2.5,555,2020-02-02,south,1387.5
magenta morsel,2.5,529,2020-02-02,east,1322.5
magenta morsel,2.5,522,2020-02-02,west,1305.0
chartreuse morsel,3.0,587,2020-02-02,north,1761.0
chartreuse morsel,3.0,525,2020-02-02,south,1575.0
chartreuse morsel,3.0,571,2020-02-02,east,1713.0
chartreuse morsel,3.0,596,2020-02-02,west,1788.0
periwinkle morsel,1.25,594,2020-02-02,north,742.5
periwinkle morsel,1.25,518,2020-02-02,south,647.5
periwinkle morsel,1.25,565,2020-02-02,east,706.25
periwinkle morsel,1.25,556,2020-02-02,west,695.0
vermilion morsel,4.99,574,2020-02-02,north,2864.26
vermilion morsel,4.99,503,2020-02-02,south,2509.9700000000003
vermilion morsel,4.99,573,2020-02-02,east,2859.27
vermilion morsel,4.99,515,2020-02-02,west,2569.85
lapis morsel,1.99,531,2020-02-02,north,1056.69
lapis morsel,1.99,553,2020-02-02,south,1100.47
lapis morsel,1.99,561,2020-02-02,east,1116.39
lapis morsel,1.99,526,2020-02-02,west,1046.74
pink morsel,3.0,516,2020-02-03,north,1548.0
pink morsel,3.0,549,2020-02-03,south,1647.0
pink morsel,3.0,588,2020-02-03,east,1764.0
pink morsel,3.0,554,2020-02-03,west,1662.0
